t_s,ch1_cmd,ch2_cmd,ch3_cmd,ch4_cmd,ch5_cmd,ch6_cmd,ch7_cmd,ch8_cmd,ch1_applied,ch2_applied,ch3_applied,ch4_applied,ch5_applied,ch6_applied,ch7_applied,ch8_applied
403.8601,7.5000,7.5000,7.5000,7.5000,7.1777,7.1777,7.1777,7.1777,7.5000,7.5000,7.5000,7.5000,7.1777,7.1777,7.1777,7.1777
403.8702,7.5000,7.5000,7.5000,7.5000,7.1777,7.1777,7.1777,7.1777,7.5000,7.5000,7.5000,7.5000,7.1777,7.1777,7.1777,7.1777
403.8801,7.5000,7.5000,7.5000,7.5000,7.1777,7.1777,7.1777,7.1777,7.5000,7.5000,7.5000,7.5000,7.1777,7.1777,7.1777,7.1777
403.8901,7.5000,7.5000,7.5000,7.5000,7.1777,7.1777,7.1777,7.1777,7.5000,7.5000,7.5000,7.5000,7.1777,7.1777,7.1777,7.1777
403.9001,7.5000,7.5000,7.5000,7.5000,7.1777,7.1777,7.1777,7.1777,7.5000,7.5000,7.5000,7.5000,7.1777,7.1777,7.1777,7.1777
403.9101,7.5000,7.5000,7.5000,7.5000,6.5777,6.5777,6.5777,6.5777,7.5000,7.5000,7.5000,7.5000,6.5777,6.5777,6.5777,6.5777
403.9202,7.5000,7.5000,7.5000,7.5000,6.5777,6.5777,6.5777,6.5777,7.5000,7.5000,7.5000,7.5000,6.5777,6.5777,6.5777,6.5777
403.9301,7.5000,7.5000,7.5000,7.5000,6.5777,6.5777,6.5777,6.5777,7.5000,7.5000,7.5000,7.5000,6.5777,6.5777,6.5777,6.5777
403.9402,7.5000,7.5000,7.5000,7.5000,6.3777,6.3777,6.3777,6.3777,7.5000,7.5000,7.5000,7.5000,6.3777,6.3777,6.3777,6.3777
403.9501,7.5000,7.5000,7.5000,7.5000,6.3777,6.3777,6.3777,6.3777,7.5000,7.5000,7.5000,7.5000,6.3777,6.3777,6.3777,6.3777
403.9601,7.5000,7.5000,7.5000,7.5000,6.3777,6.3777,6.3777,6.3777,7.5000,7.5000,7.5000,7.5000,6.3777,6.3777,6.3777,6.3777
403.9702,7.5000,7.5000,7.5000,7.5000,6.3777,6.3777,6.3777,6.3777,7.5000,7.5000,7.5000,7.5000,6.3777,6.3777,6.3777,6.3777
403.9801,7.5000,7.5000,7.5000,7.5000,6.3777,6.3777,6.3777,6.3777,7.5000,7.5000,7.5000,7.5000,6.3777,6.3777,6.3777,6.3777
403.9902,7.5000,7.5000,7.5000,7.5000,6.3777,6.3777,6.3777,6.3777,7.5000,7.5000,7.5000,7.5000,6.3777,6.3777,6.3777,6.3777
404.0001,7.5000,7.5000,7.5000,7.5000,6.3777,6.3777,6.3777,6.3777,7.5000,7.5000,7.5000,7.5000,6.3777,6.3777,6.3777,6.3777
404.0101,7.5000,7.5000,7.5000,7.5000,6.3777,6.3777,6.3777,6.3777,7.5000,7.5000,7.5000,7.5000,6.3777,6.3777,6.3777,6.3777
404.0201,7.5000,7.5000,7.5000,7.5000,6.1461,6.1461,6.1461,6.1461,7.5000,7.5000,7.5000,7.5000,6.1461,6.1461,6.1461,6.1461
404.0301,7.5000,7.5000,7.5000,7.5000,6.1461,6.1461,6.1461,6.1461,7.5000,7.5000,7.5000,7.5000,6.1461,6.1461,6.1461,6.1461
404.0401,7.5000,7.5000,7.5000,7.5000,5.9461,5.9461,5.9461,5.9461,7.5000,7.5000,7.5000,7.5000,5.9461,5.9461,5.9461,5.9461
404.0502,7.5000,7.5000,7.5000,7.5000,5.9461,5.9461,5.9461,5.9461,7.5000,7.5000,7.5000,7.5000,5.9461,5.9461,5.9461,5.9461
404.0601,7.5000,7.5000,7.5000,7.5000,5.9461,5.9461,5.9461,5.9461,7.5000,7.5000,7.5000,7.5000,5.9461,5.9461,5.9461,5.9461
404.0702,7.5000,7.5000,7.5000,7.5000,5.9461,5.9461,5.9461,5.9461,7.5000,7.5000,7.5000,7.5000,5.9461,5.9461,5.9461,5.9461
404.0801,7.5000,7.5000,7.5000,7.5000,5.9461,5.9461,5.9461,5.9461,7.5000,7.5000,7.5000,7.5000,5.9461,5.9461,5.9461,5.9461
404.0901,7.5000,7.5000,7.5000,7.5000,5.9461,5.9461,5.9461,5.9461,7.5000,7.5000,7.5000,7.5000,5.9461,5.9461,5.9461,5.9461
404.1001,7.5000,7.5000,7.5000,7.5000,5.9461,5.9461,5.9461,5.9461,7.5000,7.5000,7.5000,7.5000,5.9461,5.9461,5.9461,5.9461
404.1101,7.5000,7.5000,7.5000,7.5000,5.9461,5.9461,5.9461,5.9461,7.5000,7.5000,7.5000,7.5000,5.9461,5.9461,5.9461,5.9461
404.1201,7.5000,7.5000,7.5000,7.5000,5.8092,5.8092,5.8092,5.8092,7.5000,7.5000,7.5000,7.5000,5.8092,5.8092,5.8092,5.8092
404.1301,7.5000,7.5000,7.5000,7.5000,5.8092,5.8092,5.8092,5.8092,7.5000,7.5000,7.5000,7.5000,5.8092,5.8092,5.8092,5.8092
404.1401,7.5000,7.5000,7.5000,7.5000,6.0628,6.0628,6.0628,6.0628,7.5000,7.5000,7.5000,7.5000,6.0628,6.0628,6.0628,6.0628
404.1501,7.5000,7.5000,7.5000,7.5000,6.0628,6.0628,6.0628,6.0628,7.5000,7.5000,7.5000,7.5000,6.0628,6.0628,6.0628,6.0628
404.1601,7.5000,7.5000,7.5000,7.5000,6.0628,6.0628,6.0628,6.0628,7.5000,7.5000,7.5000,7.5000,6.0628,6.0628,6.0628,6.0628
404.1701,7.5000,7.5000,7.5000,7.5000,6.0628,6.0628,6.0628,6.0628,7.5000,7.5000,7.5000,7.5000,6.0628,6.0628,6.0628,6.0628
404.1801,7.5000,7.5000,7.5000,7.5000,6.0628,6.0628,6.0628,6.0628,7.5000,7.5000,7.5000,7.5000,6.0628,6.0628,6.0628,6.0628
404.1901,7.5000,7.5000,7.5000,7.5000,6.0628,6.0628,6.0628,6.0628,7.5000,7.5000,7.5000,7.5000,6.0628,6.0628,6.0628,6.0628
404.2001,7.5000,7.5000,7.5000,7.5000,6.0628,6.0628,6.0628,6.0628,7.5000,7.5000,7.5000,7.5000,6.0628,6.0628,6.0628,6.0628
404.2101,7.5000,7.5000,7.5000,7.5000,6.0628,6.0628,6.0628,6.0628,7.5000,7.5000,7.5000,7.5000,6.0628,6.0628,6.0628,6.0628
404.2201,7.5000,7.5000,7.5000,7.5000,5.4628,5.4628,5.4628,5.4628,7.5000,7.5000,7.5000,7.5000,5.4628,5.4628,5.4628,5.4628
404.2301,7.5000,7.5000,7.5000,7.5000,5.4628,5.4628,5.4628,5.4628,7.5000,7.5000,7.5000,7.5000,5.4628,5.4628,5.4628,5.4628
404.2401,7.5000,7.5000,7.5000,7.5000,5.7684,5.7684,5.7684,5.7684,7.5000,7.5000,7.5000,7.5000,5.7684,5.7684,5.7684,5.7684
404.2501,7.5000,7.5000,7.5000,7.5000,5.7684,5.7684,5.7684,5.7684,7.5000,7.5000,7.5000,7.5000,5.7684,5.7684,5.7684,5.7684
404.2601,7.5000,7.5000,7.5000,7.5000,5.7684,5.7684,5.7684,5.7684,7.5000,7.5000,7.5000,7.5000,5.7684,5.7684,5.7684,5.7684
404.2702,7.5000,7.5000,7.5000,7.5000,5.7684,5.7684,5.7684,5.7684,7.5000,7.5000,7.5000,7.5000,5.7684,5.7684,5.7684,5.7684
404.2801,7.5000,7.5000,7.5000,7.5000,5.7684,5.7684,5.7684,5.7684,7.5000,7.5000,7.5000,7.5000,5.7684,5.7684,5.7684,5.7684
404.2901,7.5000,7.5000,7.5000,7.5000,5.7684,5.7684,5.7684,5.7684,7.5000,7.5000,7.5000,7.5000,5.7684,5.7684,5.7684,5.7684
404.3001,7.5000,7.5000,7.5000,7.5000,5.7684,5.7684,5.7684,5.7684,7.5000,7.5000,7.5000,7.5000,5.7684,5.7684,5.7684,5.7684
404.3101,7.5000,7.5000,7.5000,7.5000,5.7684,5.7684,5.7684,5.7684,7.5000,7.5000,7.5000,7.5000,5.7684,5.7684,5.7684,5.7684
404.3201,7.5000,7.5000,7.5000,7.5000,5.1684,5.1684,5.1684,5.1684,7.5000,7.5000,7.5000,7.5000,5.1684,5.1684,5.1684,5.1684
404.3301,7.5000,7.5000,7.5000,7.5000,5.1684,5.1684,5.1684,5.1684,7.5000,7.5000,7.5000,7.5000,5.1684,5.1684,5.1684,5.1684
404.3401,7.5000,7.5000,7.5000,7.5000,5.0000,5.0000,5.0000,5.0000,7.5000,7.5000,7.5000,7.5000,5.0000,5.0000,5.0000,5.0000
404.3501,7.5000,7.5000,7.5000,7.5000,5.0000,5.0000,5.0000,5.0000,7.5000,7.5000,7.5000,7.5000,5.0000,5.0000,5.0000,5.0000
404.3601,7.5000,7.5000,7.5000,7.5000,5.0000,5.0000,5.0000,5.0000,7.5000,7.5000,7.5000,7.5000,5.0000,5.0000,5.0000,5.0000
404.3701,7.5000,7.5000,7.5000,7.5000,5.0000,5.0000,5.0000,5.0000,7.5000,7.5000,7.5000,7.5000,5.0000,5.0000,5.0000,5.0000
404.3801,7.5000,7.5000,7.5000,7.5000,5.0000,5.0000,5.0000,5.0000,7.5000,7.5000,7.5000,7.5000,5.0000,5.0000,5.0000,5.0000
404.3901,7.5000,7.5000,7.5000,7.5000,5.0000,5.0000,5.0000,5.0000,7.5000,7.5000,7.5000,7.5000,5.0000,5.0000,5.0000,5.0000
404.4001,7.5000,7.5000,7.5000,7.5000,5.0000,5.0000,5.0000,5.0000,7.5000,7.5000,7.5000,7.5000,5.0000,5.0000,5.0000,5.0000
404.4102,7.5000,7.5000,7.5000,7.5000,5.0000,5.0000,5.0000,5.0000,7.5000,7.5000,7.5000,7.5000,5.0000,5.0000,5.0000,5.0000
404.4202,7.5000,7.5000,7.5000,7.5000,5.0000,5.0000,5.0000,5.0000,7.5000,7.5000,7.5000,7.5000,5.0000,5.0000,5.0000,5.0000
404.4301,7.5000,7.5000,7.5000,7.5000,5.0000,5.0000,5.0000,5.0000,7.5000,7.5000,7.5000,7.5000,5.0000,5.0000,5.0000,5.0000
404.4401,7.5000,7.5000,7.5000,7.5000,5.0000,5.0000,5.0000,5.0000,7.5000,7.5000,7.5000,7.5000,5.0000,5.0000,5.0000,5.0000
404.4501,7.5000,7.5000,7.5000,7.5000,5.0000,5.0000,5.0000,5.0000,7.5000,7.5000,7.5000,7.5000,5.0000,5.0000,5.0000,5.0000
404.4601,7.5000,7.5000,7.5000,7.5000,5.0000,5.0000,5.0000,5.0000,7.5000,7.5000,7.5000,7.5000,5.0000,5.0000,5.0000,5.0000
404.4701,7.5000,7.5000,7.5000,7.5000,5.0000,5.0000,5.0000,5.0000,7.5000,7.5000,7.5000,7.5000,5.0000,5.0000,5.0000,5.0000
404.4801,7.5000,7.5000,7.5000,7.5000,5.0000,5.0000,5.0000,5.0000,7.5000,7.5000,7.5000,7.5000,5.0000,5.0000,5.0000,5.0000
404.4901,7.5000,7.5000,7.5000,7.5000,5.0000,5.0000,5.0000,5.0000,7.5000,7.5000,7.5000,7.5000,5.0000,5.0000,5.0000,5.0000
404.5001,7.5000,7.5000,7.5000,7.5000,5.0000,5.0000,5.0000,5.0000,7.5000,7.5000,7.5000,7.5000,5.0000,5.0000,5.0000,5.0000
404.5101,7.5000,7.5000,7.5000,7.5000,5.0000,5.0000,5.0000,5.0000,7.5000,7.5000,7.5000,7.5000,5.0000,5.0000,5.0000,5.0000
404.5201,7.5000,7.5000,7.5000,7.5000,5.1750,5.1750,5.1750,5.1750,7.5000,7.5000,7.5000,7.5000,5.1750,5.1750,5.1750,5.1750
404.5301,7.5000,7.5000,7.5000,7.5000,5.1750,5.1750,5.1750,5.1750,7.5000,7.5000,7.5000,7.5000,5.1750,5.1750,5.1750,5.1750
404.5401,7.5000,7.5000,7.5000,7.5000,5.5238,5.5238,5.5238,5.5238,7.5000,7.5000,7.5000,7.5000,5.5238,5.5238,5.5238,5.5238
404.5501,7.5000,7.5000,7.5000,7.5000,5.5238,5.5238,5.5238,5.5238,7.5000,7.5000,7.5000,7.5000,5.5238,5.5238,5.5238,5.5238
404.5601,7.5000,7.5000,7.5000,7.5000,5.5238,5.5238,5.5238,5.5238,7.5000,7.5000,7.5000,7.5000,5.5238,5.5238,5.5238,5.5238
404.5701,7.5000,7.5000,7.5000,7.5000,5.5238,5.5238,5.5238,5.5238,7.5000,7.5000,7.5000,7.5000,5.5238,5.5238,5.5238,5.5238
404.5801,7.5000,7.5000,7.5000,7.5000,5.5238,5.5238,5.5238,5.5238,7.5000,7.5000,7.5000,7.5000,5.5238,5.5238,5.5238,5.5238
404.5901,7.5000,7.5000,7.5000,7.5000,5.5238,5.5238,5.5238,5.5238,7.5000,7.5000,7.5000,7.5000,5.5238,5.5238,5.5238,5.5238
404.6001,7.5000,7.5000,7.5000,7.5000,5.5238,5.5238,5.5238,5.5238,7.5000,7.5000,7.5000,7.5000,5.5238,5.5238,5.5238,5.5238
404.6101,7.5000,7.5000,7.5000,7.5000,5.5238,5.5238,5.5238,5.5238,7.5000,7.5000,7.5000,7.5000,5.5238,5.5238,5.5238,5.5238
404.6201,7.5000,7.5000,7.5000,7.5000,5.0000,5.0000,5.0000,5.0000,7.5000,7.5000,7.5000,7.5000,5.0000,5.0000,5.0000,5.0000
404.6301,7.5000,7.5000,7.5000,7.5000,5.0000,5.0000,5.0000,5.0000,7.5000,7.5000,7.5000,7.5000,5.0000,5.0000,5.0000,5.0000
404.6401,7.5000,7.5000,7.5000,7.5000,5.0000,5.0000,5.0000,5.0000,7.5000,7.5000,7.5000,7.5000,5.0000,5.0000,5.0000,5.0000
404.6501,7.5000,7.5000,7.5000,7.5000,5.0000,5.0000,5.0000,5.0000,7.5000,7.5000,7.5000,7.5000,5.0000,5.0000,5.0000,5.0000
404.6601,7.5000,7.5000,7.5000,7.5000,5.0000,5.0000,5.0000,5.0000,7.5000,7.5000,7.5000,7.5000,5.0000,5.0000,5.0000,5.0000
404.6701,7.5000,7.5000,7.5000,7.5000,5.0000,5.0000,5.0000,5.0000,7.5000,7.5000,7.5000,7.5000,5.0000,5.0000,5.0000,5.0000
404.6801,7.5000,7.5000,7.5000,7.5000,5.0000,5.0000,5.0000,5.0000,7.5000,7.5000,7.5000,7.5000,5.0000,5.0000,5.0000,5.0000
404.6901,7.5000,7.5000,7.5000,7.5000,5.0000,5.0000,5.0000,5.0000,7.5000,7.5000,7.5000,7.5000,5.0000,5.0000,5.0000,5.0000
404.7001,7.5000,7.5000,7.5000,7.5000,5.0000,5.0000,5.0000,5.0000,7.5000,7.5000,7.5000,7.5000,5.0000,5.0000,5.0000,5.0000
404.7102,7.5000,7.5000,7.5000,7.5000,5.0000,5.0000,5.0000,5.0000,7.5000,7.5000,7.5000,7.5000,5.0000,5.0000,5.0000,5.0000
404.7201,7.5000,7.5000,7.5000,7.5000,5.0000,5.0000,5.0000,5.0000,7.5000,7.5000,7.5000,7.5000,5.0000,5.0000,5.0000,5.0000
404.7301,7.5000,7.5000,7.5000,7.5000,5.0000,5.0000,5.0000,5.0000,7.5000,7.5000,7.5000,7.5000,5.0000,5.0000,5.0000,5.0000
404.7401,7.5000,7.5000,7.5000,7.5000,5.0000,5.0000,5.0000,5.0000,7.5000,7.5000,7.5000,7.5000,5.0000,5.0000,5.0000,5.0000
404.7501,7.5000,7.5000,7.5000,7.5000,5.0000,5.0000,5.0000,5.0000,7.5000,7.5000,7.5000,7.5000,5.0000,5.0000,5.0000,5.0000
404.7601,7.5000,7.5000,7.5000,7.5000,5.0000,5.0000,5.0000,5.0000,7.5000,7.5000,7.5000,7.5000,5.0000,5.0000,5.0000,5.0000
404.7701,7.5000,7.5000,7.5000,7.5000,5.0000,5.0000,5.0000,5.0000,7.5000,7.5000,7.5000,7.5000,5.0000,5.0000,5.0000,5.0000
404.7801,7.5000,7.5000,7.5000,7.5000,5.0000,5.0000,5.0000,5.0000,7.5000,7.5000,7.5000,7.5000,5.0000,5.0000,5.0000,5.0000
404.7901,7.5000,7.5000,7.5000,7.5000,5.0000,5.0000,5.0000,5.0000,7.5000,7.5000,7.5000,7.5000,5.0000,5.0000,5.0000,5.0000
404.8001,7.5000,7.5000,7.5000,7.5000,5.0000,5.0000,5.0000,5.0000,7.5000,7.5000,7.5000,7.5000,5.0000,5.0000,5.0000,5.0000
404.8101,7.5000,7.5000,7.5000,7.5000,5.0000,5.0000,5.0000,5.0000,7.5000,7.5000,7.5000,7.5000,5.0000,5.0000,5.0000,5.0000
404.8201,7.5000,7.5000,7.5000,7.5000,5.1750,5.1750,5.1750,5.1750,7.5000,7.5000,7.5000,7.5000,5.1750,5.1750,5.1750,5.1750
404.8301,7.5000,7.5000,7.5000,7.5000,5.1750,5.1750,5.1750,5.1750,7.5000,7.5000,7.5000,7.5000,5.1750,5.1750,5.1750,5.1750
404.8401,7.5000,7.5000,7.5000,7.5000,5.5238,5.5238,5.5238,5.5238,7.5000,7.5000,7.5000,7.5000,5.5238,5.5238,5.5238,5.5238
404.8501,7.5000,7.5000,7.5000,7.5000,5.5238,5.5238,5.5238,5.5238,7.5000,7.5000,7.5000,7.5000,5.5238,5.5238,5.5238,5.5238
404.8601,7.5000,7.5000,7.5000,7.5000,5.5238,5.5238,5.5238,5.5238,7.5000,7.5000,7.5000,7.5000,5.5238,5.5238,5.5238,5.5238
404.8701,7.5000,7.5000,7.5000,7.5000,5.5238,5.5238,5.5238,5.5238,7.5000,7.5000,7.5000,7.5000,5.5238,5.5238,5.5238,5.5238
404.8801,7.5000,7.5000,7.5000,7.5000,5.5238,5.5238,5.5238,5.5238,7.5000,7.5000,7.5000,7.5000,5.5238,5.5238,5.5238,5.5238
404.8901,7.5000,7.5000,7.5000,7.5000,5.5238,5.5238,5.5238,5.5238,7.5000,7.5000,7.5000,7.5000,5.5238,5.5238,5.5238,5.5238
404.9001,7.5000,7.5000,7.5000,7.5000,5.5238,5.5238,5.5238,5.5238,7.5000,7.5000,7.5000,7.5000,5.5238,5.5238,5.5238,5.5238
404.9101,7.5000,7.5000,7.5000,7.5000,5.5238,5.5238,5.5238,5.5238,7.5000,7.5000,7.5000,7.5000,5.5238,5.5238,5.5238,5.5238
404.9201,7.5000,7.5000,7.5000,7.5000,5.0000,5.0000,5.0000,5.0000,7.5000,7.5000,7.5000,7.5000,5.0000,5.0000,5.0000,5.0000
404.9301,7.5000,7.5000,7.5000,7.5000,5.0000,5.0000,5.0000,5.0000,7.5000,7.5000,7.5000,7.5000,5.0000,5.0000,5.0000,5.0000
404.9401,7.5000,7.5000,7.5000,7.5000,5.0000,5.0000,5.0000,5.0000,7.5000,7.5000,7.5000,7.5000,5.0000,5.0000,5.0000,5.0000
404.9501,7.5000,7.5000,7.5000,7.5000,5.0000,5.0000,5.0000,5.0000,7.5000,7.5000,7.5000,7.5000,5.0000,5.0000,5.0000,5.0000
404.9601,7.5000,7.5000,7.5000,7.5000,5.0000,5.0000,5.0000,5.0000,7.5000,7.5000,7.5000,7.5000,5.0000,5.0000,5.0000,5.0000
404.9701,7.5000,7.5000,7.5000,7.5000,5.0000,5.0000,5.0000,5.0000,7.5000,7.5000,7.5000,7.5000,5.0000,5.0000,5.0000,5.0000
404.9801,7.5000,7.5000,7.5000,7.5000,5.1750,5.1750,5.1750,5.1750,7.5000,7.5000,7.5000,7.5000,5.1750,5.1750,5.1750,5.1750
404.9901,7.5000,7.5000,7.5000,7.5000,5.1750,5.1750,5.1750,5.1750,7.5000,7.5000,7.5000,7.5000,5.1750,5.1750,5.1750,5.1750
405.0001,7.5000,7.5000,7.5000,7.5000,5.1750,5.1750,5.1750,5.1750,7.5000,7.5000,7.5000,7.5000,5.1750,5.1750,5.1750,5.1750
405.0101,7.5000,7.5000,7.5000,7.5000,5.1750,5.1750,5.1750,5.1750,7.5000,7.5000,7.5000,7.5000,5.1750,5.1750,5.1750,5.1750
405.0201,7.5000,7.5000,7.5000,7.5000,5.1750,5.1750,5.1750,5.1750,7.5000,7.5000,7.5000,7.5000,5.1750,5.1750,5.1750,5.1750
405.0301,7.5000,7.5000,7.5000,7.5000,5.1750,5.1750,5.1750,5.1750,7.5000,7.5000,7.5000,7.5000,5.1750,5.1750,5.1750,5.1750
405.0401,7.5000,7.5000,7.5000,7.5000,5.0000,5.0000,5.0000,5.0000,7.5000,7.5000,7.5000,7.5000,5.0000,5.0000,5.0000,5.0000
405.0501,7.5000,7.5000,7.5000,7.5000,5.0000,5.0000,5.0000,5.0000,7.5000,7.5000,7.5000,7.5000,5.0000,5.0000,5.0000,5.0000
405.0601,7.5000,7.5000,7.5000,7.5000,5.0000,5.0000,5.0000,5.0000,7.5000,7.5000,7.5000,7.5000,5.0000,5.0000,5.0000,5.0000
405.0701,7.5000,7.5000,7.5000,7.5000,5.0000,5.0000,5.0000,5.0000,7.5000,7.5000,7.5000,7.5000,5.0000,5.0000,5.0000,5.0000
405.0801,7.5000,7.5000,7.5000,7.5000,5.3750,5.3750,5.3750,5.3750,7.5000,7.5000,7.5000,7.5000,5.3750,5.3750,5.3750,5.3750
405.0901,7.5000,7.5000,7.5000,7.5000,5.3750,5.3750,5.3750,5.3750,7.5000,7.5000,7.5000,7.5000,5.3750,5.3750,5.3750,5.3750
405.1001,7.5000,7.5000,7.5000,7.5000,5.3750,5.3750,5.3750,5.3750,7.5000,7.5000,7.5000,7.5000,5.3750,5.3750,5.3750,5.3750
405.1101,7.5000,7.5000,7.5000,7.5000,5.3750,5.3750,5.3750,5.3750,7.5000,7.5000,7.5000,7.5000,5.3750,5.3750,5.3750,5.3750
405.1201,7.5000,7.5000,7.5000,7.5000,5.3750,5.3750,5.3750,5.3750,7.5000,7.5000,7.5000,7.5000,5.3750,5.3750,5.3750,5.3750
405.1301,7.5000,7.5000,7.5000,7.5000,5.3750,5.3750,5.3750,5.3750,7.5000,7.5000,7.5000,7.5000,5.3750,5.3750,5.3750,5.3750
405.1401,7.5000,7.5000,7.5000,7.5000,5.5238,5.5238,5.5238,5.5238,7.5000,7.5000,7.5000,7.5000,5.5238,5.5238,5.5238,5.5238
405.1501,7.5000,7.5000,7.5000,7.5000,5.5238,5.5238,5.5238,5.5238,7.5000,7.5000,7.5000,7.5000,5.5238,5.5238,5.5238,5.5238
405.1601,7.5000,7.5000,7.5000,7.5000,5.5238,5.5238,5.5238,5.5238,7.5000,7.5000,7.5000,7.5000,5.5238,5.5238,5.5238,5.5238
405.1702,7.5000,7.5000,7.5000,7.5000,5.5238,5.5238,5.5238,5.5238,7.5000,7.5000,7.5000,7.5000,5.5238,5.5238,5.5238,5.5238
405.1801,7.5000,7.5000,7.5000,7.5000,5.5238,5.5238,5.5238,5.5238,7.5000,7.5000,7.5000,7.5000,5.5238,5.5238,5.5238,5.5238
405.1901,7.5000,7.5000,7.5000,7.5000,5.5238,5.5238,5.5238,5.5238,7.5000,7.5000,7.5000,7.5000,5.5238,5.5238,5.5238,5.5238
405.2001,7.5000,7.5000,7.5000,7.5000,6.2863,6.2863,6.2863,6.2863,7.5000,7.5000,7.5000,7.5000,6.2863,6.2863,6.2863,6.2863
405.2101,7.5000,7.5000,7.5000,7.5000,6.2863,6.2863,6.2863,6.2863,7.5000,7.5000,7.5000,7.5000,6.2863,6.2863,6.2863,6.2863
405.2201,7.5000,7.5000,7.5000,7.5000,6.2863,6.2863,6.2863,6.2863,7.5000,7.5000,7.5000,7.5000,6.2863,6.2863,6.2863,6.2863
405.2301,7.5000,7.5000,7.5000,7.5000,6.2863,6.2863,6.2863,6.2863,7.5000,7.5000,7.5000,7.5000,6.2863,6.2863,6.2863,6.2863
405.2401,7.5000,7.5000,7.5000,7.5000,6.6231,6.6231,6.6231,6.6231,7.5000,7.5000,7.5000,7.5000,6.6231,6.6231,6.6231,6.6231
405.2502,7.5000,7.5000,7.5000,7.5000,6.6231,6.6231,6.6231,6.6231,7.5000,7.5000,7.5000,7.5000,6.6231,6.6231,6.6231,6.6231
405.2601,7.5000,7.5000,7.5000,7.5000,6.6231,6.6231,6.6231,6.6231,7.5000,7.5000,7.5000,7.5000,6.6231,6.6231,6.6231,6.6231
405.2702,7.5000,7.5000,7.5000,7.5000,6.6231,6.6231,6.6231,6.6231,7.5000,7.5000,7.5000,7.5000,6.6231,6.6231,6.6231,6.6231
405.2801,7.5000,7.5000,7.5000,7.5000,6.8665,6.8665,6.8665,6.8665,7.5000,7.5000,7.5000,7.5000,6.8665,6.8665,6.8665,6.8665
405.2901,7.5000,7.5000,7.5000,7.5000,6.8665,6.8665,6.8665,6.8665,7.5000,7.5000,7.5000,7.5000,6.8665,6.8665,6.8665,6.8665
405.3002,7.5000,7.5000,7.5000,7.5000,6.8665,6.8665,6.8665,6.8665,7.5000,7.5000,7.5000,7.5000,6.8665,6.8665,6.8665,6.8665
405.3101,7.5000,7.5000,7.5000,7.5000,6.8665,6.8665,6.8665,6.8665,7.5000,7.5000,7.5000,7.5000,6.8665,6.8665,6.8665,6.8665
405.3201,7.5000,7.5000,7.5000,7.5000,6.8665,6.8665,6.8665,6.8665,7.5000,7.5000,7.5000,7.5000,6.8665,6.8665,6.8665,6.8665
405.3301,7.5000,7.5000,7.5000,7.5000,6.8665,6.8665,6.8665,6.8665,7.5000,7.5000,7.5000,7.5000,6.8665,6.8665,6.8665,6.8665
405.3401,7.5000,7.5000,7.5000,7.5000,7.0423,7.0423,7.0423,7.0423,7.5000,7.5000,7.5000,7.5000,7.0423,7.0423,7.0423,7.0423
405.3501,7.5000,7.5000,7.5000,7.5000,7.0423,7.0423,7.0423,7.0423,7.5000,7.5000,7.5000,7.5000,7.0423,7.0423,7.0423,7.0423
405.3601,7.5000,7.5000,7.5000,7.5000,7.0423,7.0423,7.0423,7.0423,7.5000,7.5000,7.5000,7.5000,7.0423,7.0423,7.0423,7.0423
405.3702,7.5000,7.5000,7.5000,7.5000,7.0423,7.0423,7.0423,7.0423,7.5000,7.5000,7.5000,7.5000,7.0423,7.0423,7.0423,7.0423
405.3801,7.5000,7.5000,7.5000,7.5000,7.1693,7.1693,7.1693,7.1693,7.5000,7.5000,7.5000,7.5000,7.1693,7.1693,7.1693,7.1693
405.3901,7.5000,7.5000,7.5000,7.5000,7.1693,7.1693,7.1693,7.1693,7.5000,7.5000,7.5000,7.5000,7.1693,7.1693,7.1693,7.1693
405.4001,7.5000,7.5000,7.5000,7.5000,7.1693,7.1693,7.1693,7.1693,7.5000,7.5000,7.5000,7.5000,7.1693,7.1693,7.1693,7.1693
405.4101,7.5000,7.5000,7.5000,7.5000,7.1693,7.1693,7.1693,7.1693,7.5000,7.5000,7.5000,7.5000,7.1693,7.1693,7.1693,7.1693
405.4201,7.5000,7.5000,7.5000,7.5000,7.1693,7.1693,7.1693,7.1693,7.5000,7.5000,7.5000,7.5000,7.1693,7.1693,7.1693,7.1693
405.4301,7.5000,7.5000,7.5000,7.5000,7.1693,7.1693,7.1693,7.1693,7.5000,7.5000,7.5000,7.5000,7.1693,7.1693,7.1693,7.1693
405.4401,7.5000,7.5000,7.5000,7.5000,7.2611,7.2611,7.2611,7.2611,7.5000,7.5000,7.5000,7.5000,7.2611,7.2611,7.2611,7.2611
405.4501,7.5000,7.5000,7.5000,7.5000,7.2611,7.2611,7.2611,7.2611,7.5000,7.5000,7.5000,7.5000,7.2611,7.2611,7.2611,7.2611
405.4601,7.5000,7.5000,7.5000,7.5000,7.2611,7.2611,7.2611,7.2611,7.5000,7.5000,7.5000,7.5000,7.2611,7.2611,7.2611,7.2611
405.4701,7.5000,7.5000,7.5000,7.5000,7.2611,7.2611,7.2611,7.2611,7.5000,7.5000,7.5000,7.5000,7.2611,7.2611,7.2611,7.2611
405.4801,7.5000,7.5000,7.5000,7.5000,7.3274,7.3274,7.3274,7.3274,7.5000,7.5000,7.5000,7.5000,7.3274,7.3274,7.3274,7.3274
