MonoNS,EstNS,MonoS,EstS,AccX,AccY,AccZ,GyroX,GyroY,GyroZ
2712461153800,2712459153800,2712.4611538,2712.4591538,-0.113,0.058,0.993,0.0,0.0,-0.427
2712471195760,2712469195760,2712.47119576,2712.46919576,-0.113,0.058,0.993,0.0,0.0,-0.427
2712481436925,2712479436925,2712.481436925,2712.479436925,-0.113,0.058,0.993,0.0,0.0,-0.427
2712491972963,2712489972963,2712.491972963,2712.489972963,-0.113,0.058,0.993,0.0,0.0,-0.427
2712502032714,2712500032714,2712.502032714,2712.500032714,-0.113,0.058,0.993,0.0,0.0,-0.366
2712512270380,2712510270380,2712.51227038,2712.51027038,-0.113,0.058,0.993,0.0,0.0,-0.366
2712522438921,2712520438921,2712.522438921,2712.520438921,-0.113,0.058,0.993,0.0,0.0,-0.366
2712532665796,2712530665796,2712.532665796,2712.530665796,-0.113,0.058,0.993,0.0,0.0,-0.366
2712542943128,2712540943128,2712.542943128,2712.540943128,-0.113,0.058,0.993,0.0,0.0,-0.366
2712554280655,2712552280655,2712.554280655,2712.552280655,-0.113,0.058,0.993,0.0,0.0,-0.366
2712566919583,2712564919583,2712.566919583,2712.564919583,-0.113,0.058,0.993,0.0,0.0,-0.366
2712576157719,2712574157719,2712.576157719,2712.574157719,-0.113,0.058,0.993,0.0,0.0,-0.366
2712586543842,2712584543842,2712.586543842,2712.584543842,-0.113,0.058,0.993,0.0,0.0,-0.366
2712596800465,2712594800465,2712.596800465,2712.594800465,-0.113,0.058,0.993,0.0,0.0,-0.366
2712606989132,2712604989132,2712.606989132,2712.604989132,-0.113,0.058,0.993,0.0,0.0,-0.366
2712617237298,2712615237298,2712.617237298,2712.615237298,-0.113,0.058,0.993,0.0,0.0,-0.366
2712627446380,2712625446380,2712.62744638,2712.62544638,-0.113,0.058,0.993,0.0,0.0,-0.366
2712637563589,2712635563589,2712.637563589,2712.635563589,-0.113,0.058,0.993,0.0,0.0,-0.366
2712647861921,2712645861921,2712.647861921,2712.645861921,-0.113,0.058,0.993,0.0,0.0,-0.366
2712658106587,2712656106587,2712.658106587,2712.656106587,-0.113,0.058,0.993,0.0,0.0,-0.366
2712668310420,2712666310420,2712.66831042,2712.66631042,-0.113,0.058,0.993,0.0,0.0,-0.366
2712678522419,2712676522419,2712.678522419,2712.676522419,-0.113,0.058,0.993,0.0,0.0,-0.366
2712688769418,2712686769418,2712.688769418,2712.686769418,-0.113,0.058,0.993,0.0,0.0,-0.366
2712699113249,2712697113249,2712.699113249,2712.697113249,-0.113,0.058,0.993,0.0,0.0,-0.366
2712709350040,2712707350040,2712.70935004,2712.70735004,-0.113,0.058,0.993,0.0,0.0,0.0
2712719547748,2712717547748,2712.719547748,2712.717547748,-0.113,0.058,0.993,0.0,0.0,-0.366
2712729777831,2712727777831,2712.729777831,2712.727777831,-0.113,0.058,0.993,0.0,0.0,-0.366
2712743583119,2712741583119,2712.743583119,2712.741583119,-0.113,0.058,0.993,0.0,0.0,-0.366
2712751787893,2712749787893,2712.751787893,2712.749787893,-0.113,0.058,0.993,0.0,0.0,-0.366
2712761854061,2712759854061,2712.761854061,2712.759854061,-0.113,0.058,0.993,0.0,0.0,-0.366
2712772094352,2712770094352,2712.772094352,2712.770094352,-0.113,0.058,0.993,0.0,0.0,-0.427
2712782307810,2712780307810,2712.78230781,2712.78030781,-0.113,0.058,0.993,0.0,0.0,0.0
2712792493851,2712790493851,2712.792493851,2712.790493851,-0.113,0.058,0.993,0.0,0.0,-0.427
2712802796850,2712800796850,2712.80279685,2712.80079685,-0.113,0.058,0.993,0.0,0.0,-0.427
2712813117639,2712811117639,2712.813117639,2712.811117639,-0.113,0.058,0.993,0.0,0.0,-0.366
2712823616927,2712821616927,2712.823616927,2712.821616927,-0.113,0.058,0.993,0.0,0.0,0.0
2712835875818,2712833875818,2712.835875818,2712.833875818,-0.113,0.058,0.993,0.0,0.0,-0.366
2712847486342,2712845486342,2712.847486342,2712.845486342,-0.113,0.058,0.993,0.0,0.0,-0.366
2712857770090,2712855770090,2712.85777009,2712.85577009,-0.113,0.058,0.993,0.0,0.0,-0.366
2712867941840,2712865941840,2712.86794184,2712.86594184,-0.113,0.058,0.993,0.0,0.0,-0.366
2712878015300,2712876015300,2712.8780153,2712.8760153,-0.112,0.058,0.994,0.0,0.0,-0.366
2712888210674,2712886210674,2712.888210674,2712.886210674,-0.112,0.058,0.994,0.0,0.0,-0.427
2712898641130,2712896641130,2712.89864113,2712.89664113,-0.112,0.058,0.994,0.0,0.0,-0.427
2712908662965,2712906662965,2712.908662965,2712.906662965,-0.112,0.058,0.994,0.0,0.0,-0.427
2712918915505,2712916915505,2712.918915505,2712.916915505,-0.112,0.058,0.994,0.0,0.0,-0.366
2712929093088,2712927093088,2712.929093088,2712.927093088,-0.112,0.058,0.994,0.0,0.0,-0.427
2712939325796,2712937325796,2712.939325796,2712.937325796,-0.112,0.058,0.994,0.0,0.0,0.0
2712949534879,2712947534879,2712.949534879,2712.947534879,-0.112,0.058,0.994,0.0,0.0,-0.427
2712960102707,2712958102707,2712.960102707,2712.958102707,-0.112,0.058,0.994,0.0,0.0,-0.427
2712970391122,2712968391122,2712.970391122,2712.968391122,-0.112,0.058,0.994,0.0,0.0,-0.427
2712980168836,2712978168836,2712.980168836,2712.978168836,-0.112,0.058,0.994,0.0,0.0,-0.427
2712990429543,2712988429543,2712.990429543,2712.988429543,-0.112,0.058,0.994,0.0,0.0,-0.427
2713000610334,2712998610334,2713.000610334,2712.998610334,-0.112,0.058,0.994,0.0,0.0,-0.427
2713011011623,2713009011623,2713.011011623,2713.009011623,-0.112,0.058,0.994,0.0,0.0,-0.427
2713021219248,2713019219248,2713.021219248,2713.019219248,-0.111,0.058,0.994,0.0,0.0,-0.427
2713031450205,2713029450205,2713.031450205,2713.029450205,-0.112,0.058,0.994,0.0,0.0,-0.427
2713041614663,2713039614663,2713.041614663,2713.039614663,-0.112,0.058,0.994,0.0,0.0,-0.427
2713051867787,2713049867787,2713.051867787,2713.049867787,-0.111,0.058,0.994,0.0,0.0,-0.427
2713062099620,2713060099620,2713.06209962,2713.06009962,-0.112,0.058,0.994,0.0,0.0,-0.427
2713072314536,2713070314536,2713.072314536,2713.070314536,-0.112,0.058,0.994,0.0,0.0,-0.427
2713082730700,2713080730700,2713.0827307,2713.0807307,-0.112,0.058,0.994,0.0,0.0,-0.427
2713096530738,2713094530738,2713.096530738,2713.094530738,-0.111,0.058,0.994,0.0,0.0,-0.427
2713106764321,2713104764321,2713.106764321,2713.104764321,-0.112,0.058,0.994,0.0,0.0,-0.427
2713117455523,2713115455523,2713.117455523,2713.115455523,-0.112,0.058,0.994,0.0,0.0,-0.427
2713127763771,2713125763771,2713.127763771,2713.125763771,-0.111,0.058,0.994,0.0,0.0,-0.427
2713137907521,2713135907521,2713.137907521,2713.135907521,-0.111,0.058,0.994,0.0,0.0,-0.427
2713148151895,2713146151895,2713.148151895,2713.146151895,-0.111,0.058,0.994,0.0,0.0,-0.427
2713158169355,2713156169355,2713.158169355,2713.156169355,-0.111,0.058,0.994,0.0,0.0,-0.427
2713168366188,2713166366188,2713.168366188,2713.166366188,-0.111,0.058,0.994,0.0,0.0,-0.427
2713179311721,2713177311721,2713.179311721,2713.177311721,-0.111,0.058,0.994,0.0,0.0,-0.427
2713189480262,2713187480262,2713.189480262,2713.187480262,-0.111,0.058,0.994,0.0,0.0,-0.427
2713199403515,2713197403515,2713.199403515,2713.197403515,-0.111,0.058,0.994,0.0,0.0,-0.427
2713209608515,2713207608515,2713.209608515,2713.207608515,-0.111,0.058,0.994,0.0,0.0,-0.427
2713219824889,2713217824889,2713.219824889,2713.217824889,-0.111,0.058,0.994,0.0,0.0,-0.427
2713230081805,2713228081805,2713.230081805,2713.228081805,-0.111,0.058,0.994,0.0,0.0,-0.427
2713240258221,2713238258221,2713.240258221,2713.238258221,-0.111,0.058,0.994,0.0,0.0,-0.427
2713250716384,2713248716384,2713.250716384,2713.248716384,-0.111,0.058,0.994,0.0,0.0,-0.427
2713260935675,2713258935675,2713.260935675,2713.258935675,-0.112,0.058,0.993,0.0,0.0,-0.427
2713271142133,2713269142133,2713.271142133,2713.269142133,-0.112,0.058,0.993,0.0,0.0,-0.427
2713281360258,2713279360258,2713.281360258,2713.279360258,-0.112,0.058,0.993,0.0,0.0,0.0
2713291602007,2713289602007,2713.291602007,2713.289602007,-0.112,0.058,0.993,0.0,0.0,-0.427
2713301798840,2713299798840,2713.30179884,2713.29979884,-0.112,0.058,0.993,0.0,0.0,-0.427
2713312021047,2713310021047,2713.312021047,2713.310021047,-0.112,0.058,0.993,0.0,0.0,-0.427
2713322227797,2713320227797,2713.322227797,2713.320227797,-0.112,0.058,0.993,0.0,0.0,0.0
2713332625294,2713330625294,2713.332625294,2713.330625294,-0.112,0.058,0.993,0.0,0.0,-0.427
2713342860335,2713340860335,2713.342860335,2713.340860335,-0.112,0.058,0.993,0.0,0.0,-0.427
2713353328998,2713351328998,2713.353328998,2713.351328998,-0.112,0.058,0.993,0.0,0.0,-0.427
2713370393038,2713368393038,2713.370393038,2713.368393038,-0.112,0.058,0.993,0.0,0.0,-0.427
2713380668620,2713378668620,2713.38066862,2713.37866862,-0.112,0.058,0.993,0.0,0.0,-0.427
2713390891411,2713388891411,2713.390891411,2713.388891411,-0.112,0.058,0.993,0.0,0.0,-0.427
2713401140160,2713399140160,2713.40114016,2713.39914016,-0.112,0.058,0.993,0.0,0.0,-0.427
2713411351576,2713409351576,2713.411351576,2713.409351576,-0.112,0.058,0.993,0.0,0.0,-0.427
2713421768323,2713419768323,2713.421768323,2713.419768323,-0.112,0.058,0.993,0.0,0.0,-0.427
2713431935698,2713429935698,2713.431935698,2713.429935698,-0.112,0.058,0.993,0.0,0.0,-0.427
2713442161989,2713440161989,2713.442161989,2713.440161989,-0.112,0.058,0.993,0.0,0.0,-0.427
2713452379238,2713450379238,2713.452379238,2713.450379238,-0.112,0.058,0.993,0.0,0.0,-0.427
2713462595321,2713460595321,2713.462595321,2713.460595321,-0.112,0.058,0.993,0.0,0.0,-0.427
2713472807321,2713470807321,2713.472807321,2713.470807321,-0.112,0.058,0.993,0.0,0.0,-0.427
2713482978195,2713480978195,2713.482978195,2713.480978195,-0.112,0.058,0.993,0.0,0.0,-0.427
2713493235403,2713491235403,2713.493235403,2713.491235403,-0.112,0.058,0.993,0.0,0.0,-0.427
2713503382070,2713501382070,2713.50338207,2713.50138207,-0.112,0.058,0.993,0.0,0.0,-0.427
2713513677193,2713511677193,2713.513677193,2713.511677193,-0.113,0.058,0.993,0.0,0.0,-0.427
2713523865568,2713521865568,2713.523865568,2713.521865568,-0.113,0.058,0.993,0.0,0.0,-0.427
2713534095650,2713532095650,2713.53409565,2713.53209565,-0.113,0.058,0.993,0.0,0.0,-0.427
2713544305900,2713542305900,2713.5443059,2713.5423059,-0.113,0.058,0.993,0.0,0.0,0.0
2713554517899,2713552517899,2713.554517899,2713.552517899,-0.113,0.058,0.993,0.0,0.0,-0.427
2713564989187,2713562989187,2713.564989187,2713.562989187,-0.113,0.058,0.993,0.0,0.0,-0.427
2713580961533,2713578961533,2713.580961533,2713.578961533,-0.113,0.058,0.993,0.0,0.0,-0.427
2713586524131,2713584524131,2713.586524131,2713.584524131,-0.113,0.058,0.993,0.0,0.0,-0.427
2713595865516,2713593865516,2713.595865516,2713.593865516,-0.113,0.058,0.993,0.0,0.0,-0.427
2713606141681,2713604141681,2713.606141681,2713.604141681,-0.113,0.058,0.993,0.0,0.0,-0.427
2713616516429,2713614516429,2713.616516429,2713.614516429,-0.113,0.058,0.993,0.0,0.0,-0.427
2713626786177,2713624786177,2713.626786177,2713.624786177,-0.113,0.058,0.993,0.0,0.0,-0.427
2713637039301,2713635039301,2713.637039301,2713.635039301,-0.113,0.058,0.993,0.0,0.0,-0.427
2713647231468,2713645231468,2713.647231468,2713.645231468,-0.113,0.058,0.993,0.0,0.0,0.0
2713657631298,2713655631298,2713.657631298,2713.655631298,-0.113,0.058,0.993,0.0,0.0,-0.427
2713667669758,2713665669758,2713.667669758,2713.665669758,-0.113,0.058,0.993,0.0,0.0,-0.427
2713678102255,2713676102255,2713.678102255,2713.676102255,-0.113,0.058,0.993,0.0,0.0,-0.427
2713688275755,2713686275755,2713.688275755,2713.686275755,-0.113,0.058,0.993,0.0,0.0,-0.427
2713698513712,2713696513712,2713.698513712,2713.696513712,-0.113,0.058,0.993,0.0,0.0,-0.427
2713708759253,2713706759253,2713.708759253,2713.706759253,-0.113,0.058,0.993,0.0,0.0,-0.427
2713718947044,2713716947044,2713.718947044,2713.716947044,-0.113,0.058,0.993,0.0,0.0,-0.427
2713729177127,2713727177127,2713.729177127,2713.727177127,-0.113,0.058,0.993,0.0,0.0,-0.427
2713739350627,2713737350627,2713.739350627,2713.737350627,-0.113,0.058,0.993,0.0,0.0,0.0
2713749623876,2713747623876,2713.749623876,2713.747623876,-0.113,0.058,0.993,0.0,0.0,-0.427
2713759844042,2713757844042,2713.759844042,2713.757844042,-0.113,0.058,0.993,0.0,0.0,-0.427
2713770051374,2713768051374,2713.770051374,2713.768051374,-0.114,0.058,0.993,0.0,0.0,-0.427
2713780261332,2713778261332,2713.780261332,2713.778261332,-0.114,0.058,0.993,0.0,0.0,0.0
2713790640746,2713788640746,2713.790640746,2713.788640746,-0.114,0.058,0.993,0.0,0.0,-0.427
2713800871121,2713798871121,2713.800871121,2713.798871121,-0.114,0.058,0.993,0.0,0.0,-0.427
2713811071453,2713809071453,2713.811071453,2713.809071453,-0.114,0.058,0.993,0.0,0.0,-0.366
2713821296578,2713819296578,2713.821296578,2713.819296578,-0.114,0.058,0.993,0.0,0.0,-0.366
2713831701658,2713829701658,2713.831701658,2713.829701658,-0.114,0.058,0.993,0.0,0.0,-0.366
2713841911324,2713839911324,2713.841911324,2713.839911324,-0.114,0.058,0.993,0.0,0.0,-0.366
2713852128865,2713850128865,2713.852128865,2713.850128865,-0.114,0.058,0.993,0.0,0.0,-0.366
2713862505363,2713860505363,2713.862505363,2713.860505363,-0.114,0.058,0.993,0.0,0.0,0.0
2713883314065,2713881314065,2713.883314065,2713.881314065,-0.114,0.058,0.993,0.0,0.0,-0.366
2713895226460,2713893226460,2713.89522646,2713.89322646,-0.113,0.058,0.993,0.0,0.0,-0.366
2713905464710,2713903464710,2713.90546471,2713.90346471,-0.113,0.058,0.993,0.0,0.0,0.0
2713915497045,2713913497045,2713.915497045,2713.913497045,-0.113,0.058,0.993,0.0,0.0,-0.427
2713925714877,2713923714877,2713.925714877,2713.923714877,-0.113,0.058,0.993,0.0,0.0,-0.427
2713935882836,2713933882836,2713.935882836,2713.933882836,-0.113,0.058,0.993,0.0,0.0,-0.427
2713946293749,2713944293749,2713.946293749,2713.944293749,-0.113,0.058,0.993,0.0,0.0,0.0
2713956544540,2713954544540,2713.95654454,2713.95454454,-0.113,0.058,0.993,0.0,0.0,-0.366
2713966930662,2713964930662,2713.966930662,2713.964930662,-0.113,0.058,0.993,0.0,0.0,-0.366
2713977158995,2713975158995,2713.977158995,2713.975158995,-0.113,0.058,0.993,0.0,0.0,-0.366
2713987383536,2713985383536,2713.987383536,2713.985383536,-0.113,0.058,0.993,0.0,0.0,-0.366
2713997625577,2713995625577,2713.997625577,2713.995625577,-0.113,0.058,0.993,0.0,0.0,-0.366
2714007849243,2714005849243,2714.007849243,2714.005849243,-0.113,0.058,0.993,0.0,0.0,-0.366
2714018063575,2714016063575,2714.018063575,2714.016063575,-0.113,0.058,0.993,0.0,0.0,-0.366
2714028277033,2714026277033,2714.028277033,2714.026277033,-0.113,0.058,0.993,0.0,0.0,0.0
2714038655864,2714036655864,2714.038655864,2714.036655864,-0.113,0.058,0.993,0.0,0.0,-0.366
2714048882155,2714046882155,2714.048882155,2714.046882155,-0.113,0.058,0.993,0.0,0.0,-0.366
2714059051571,2714057051571,2714.059051571,2714.057051571,-0.113,0.058,0.993,0.0,0.0,-0.366
2714069142239,2714067142239,2714.069142239,2714.067142239,-0.113,0.058,0.993,0.0,0.0,-0.366
2714079387780,2714077387780,2714.07938778,2714.07738778,-0.113,0.058,0.993,0.0,0.0,-0.366
2714089794027,2714087794027,2714.089794027,2714.087794027,-0.113,0.058,0.993,0.0,0.0,-0.366
2714100005151,2714098005151,2714.100005151,2714.098005151,-0.113,0.058,0.993,0.0,0.0,-0.366
2714110200526,2714108200526,2714.110200526,2714.108200526,-0.113,0.058,0.993,0.0,0.0,-0.366
2714120624273,2714118624273,2714.120624273,2714.118624273,-0.113,0.058,0.993,0.0,0.0,-0.366
2714130647566,2714128647566,2714.130647566,2714.128647566,-0.113,0.058,0.993,0.0,0.0,-0.366
2714141036022,2714139036022,2714.141036022,2714.139036022,-0.113,0.058,0.993,0.0,0.0,-0.366
2714151246855,2714149246855,2714.151246855,2714.149246855,-0.113,0.058,0.994,0.0,0.0,-0.366
2714161478395,2714159478395,2714.161478395,2714.159478395,-0.113,0.058,0.994,0.0,0.0,-0.366
2714171763602,2714169763602,2714.171763602,2714.169763602,-0.113,0.058,0.994,0.0,0.0,-0.366
2714181944394,2714179944394,2714.181944394,2714.179944394,-0.112,0.058,0.994,0.0,0.0,-0.366
2714192132769,2714190132769,2714.192132769,2714.190132769,-0.113,0.058,0.994,0.0,0.0,-0.366
2714202366934,2714200366934,2714.202366934,2714.200366934,-0.112,0.058,0.994,0.0,0.0,-0.366
2714212771723,2714210771723,2714.212771723,2714.210771723,-0.113,0.058,0.994,0.0,0.0,-0.366
2714222960973,2714220960973,2714.222960973,2714.220960973,-0.112,0.058,0.994,0.0,0.0,-0.366
2714233192805,2714231192805,2714.233192805,2714.231192805,-0.113,0.058,0.994,0.0,0.0,-0.366
2714243427263,2714241427263,2714.243427263,2714.241427263,-0.112,0.058,0.994,0.0,0.0,-0.366
2714253755636,2714251755636,2714.253755636,2714.251755636,-0.113,0.058,0.994,0.0,0.0,-0.366
2714264337464,2714262337464,2714.264337464,2714.262337464,-0.113,0.058,0.994,0.0,0.0,-0.366
2714274577172,2714272577172,2714.274577172,2714.272577172,-0.112,0.058,0.994,0.0,0.0,-0.366
2714284488175,2714282488175,2714.284488175,2714.282488175,-0.112,0.058,0.994,0.0,0.0,-0.366
2714294696674,2714292696674,2714.294696674,2714.292696674,-0.112,0.058,0.994,0.0,0.0,-0.366
2714304899632,2714302899632,2714.304899632,2714.302899632,-0.112,0.058,0.994,0.0,0.0,-0.366
2714315132340,2714313132340,2714.31513234,2714.31313234,-0.112,0.058,0.994,0.0,0.0,-0.366
2714325362131,2714323362131,2714.325362131,2714.323362131,-0.112,0.058,0.994,0.0,0.0,-0.366
2714335714712,2714333714712,2714.335714712,2714.333714712,-0.112,0.058,0.994,0.0,0.0,-0.427
2714345800713,2714343800713,2714.345800713,2714.343800713,-0.112,0.058,0.994,0.0,0.0,-0.427
2714356125294,2714354125294,2714.356125294,2714.354125294,-0.112,0.058,0.994,0.0,0.0,-0.427
2714366726372,2714364726372,2714.366726372,2714.364726372,-0.112,0.058,0.994,0.0,0.0,-0.427
2714376820540,2714374820540,2714.37682054,2714.37482054,-0.112,0.058,0.994,0.0,0.0,-0.427
2714387105455,2714385105455,2714.387105455,2714.385105455,-0.112,0.058,0.994,0.0,0.0,-0.427
2714397248330,2714395248330,2714.39724833,2714.39524833,-0.112,0.058,0.994,0.0,0.0,-0.427
2714407441371,2714405441371,2714.407441371,2714.405441371,-0.112,0.058,0.993,0.0,0.0,-0.427
2714417693329,2714415693329,2714.417693329,2714.415693329,-0.112,0.058,0.993,0.0,0.0,-0.427
2714427887537,2714425887537,2714.427887537,2714.425887537,-0.112,0.058,0.993,0.0,0.0,-0.427
2714438266076,2714436266076,2714.438266076,2714.436266076,-0.112,0.058,0.993,0.0,0.0,-0.427
2714448510450,2714446510450,2714.44851045,2714.44651045,-0.112,0.058,0.993,0.0,0.0,-0.427
2714458772324,2714456772324,2714.458772324,2714.456772324,-0.112,0.058,0.993,0.0,0.0,-0.427
2714468942032,2714466942032,2714.468942032,2714.466942032,-0.112,0.058,0.993,0.0,0.0,-0.366
2714479053116,2714477053116,2714.479053116,2714.477053116,-0.112,0.058,0.993,0.0,0.0,-0.427
2714489330740,2714487330740,2714.48933074,2714.48733074,-0.112,0.058,0.993,0.0,0.0,-0.427
2714499545072,2714497545072,2714.499545072,2714.497545072,-0.112,0.058,0.993,0.0,0.0,-0.427
2714509988361,2714507988361,2714.509988361,2714.507988361,-0.112,0.058,0.993,0.0,0.0,-0.427
2714520242360,2714518242360,2714.52024236,2714.51824236,-0.112,0.058,0.993,0.0,0.0,-0.427
2714530421109,2714528421109,2714.530421109,2714.528421109,-0.112,0.058,0.993,0.0,0.0,-0.427
2714540659067,2714538659067,2714.540659067,2714.538659067,-0.112,0.058,0.993,0.0,0.0,-0.427
2714550899941,2714548899941,2714.550899941,2714.548899941,-0.112,0.058,0.993,0.0,0.0,-0.427
2714561253397,2714559253397,2714.561253397,2714.559253397,-0.112,0.058,0.993,0.0,0.0,-0.427
2714571491063,2714569491063,2714.571491063,2714.569491063,-0.112,0.058,0.993,0.0,0.0,-0.427
2714581532731,2714579532731,2714.581532731,2714.579532731,-0.112,0.058,0.993,0.0,0.0,-0.427
2714591895812,2714589895812,2714.591895812,2714.589895812,-0.112,0.058,0.993,0.0,0.0,-0.427
2714602072812,2714600072812,2714.602072812,2714.600072812,-0.112,0.058,0.993,0.0,0.0,-0.427
2714612362685,2714610362685,2714.612362685,2714.610362685,-0.112,0.058,0.993,0.0,0.0,0.0
2714622751433,2714620751433,2714.622751433,2714.620751433,-0.112,0.058,0.993,0.0,0.0,-0.427
2714633132888,2714631132888,2714.633132888,2714.631132888,-0.112,0.058,0.993,0.0,0.0,-0.427
2714643302305,2714641302305,2714.643302305,2714.641302305,-0.112,0.058,0.993,0.0,0.0,-0.427
2714653243641,2714651243641,2714.653243641,2714.651243641,-0.112,0.058,0.993,0.0,0.0,-0.427
2714663582806,2714661582806,2714.663582806,2714.661582806,-0.112,0.058,0.993,0.0,0.0,-0.427
2714673832721,2714671832721,2714.673832721,2714.671832721,-0.112,0.058,0.993,0.0,0.0,-0.427
2714684060762,2714682060762,2714.684060762,2714.682060762,-0.112,0.058,0.993,0.0,0.0,-0.427
2714694281220,2714692281220,2714.69428122,2714.69228122,-0.112,0.058,0.993,0.0,0.0,-0.427
2714704496719,2714702496719,2714.704496719,2714.702496719,-0.112,0.058,0.993,0.0,0.0,-0.427
2714714741093,2714712741093,2714.714741093,2714.712741093,-0.112,0.058,0.993,0.0,0.0,-0.427
2714724940843,2714722940843,2714.724940843,2714.722940843,-0.112,0.058,0.993,0.0,0.0,-0.427
2714735167717,2714733167717,2714.735167717,2714.733167717,-0.112,0.058,0.993,0.0,0.0,-0.427
2714745571631,2714743571631,2714.745571631,2714.743571631,-0.112,0.058,0.993,0.0,0.0,-0.427
2714755789172,2714753789172,2714.755789172,2714.753789172,-0.112,0.058,0.993,0.0,0.0,-0.427
2714766006713,2714764006713,2714.766006713,2714.764006713,-0.112,0.058,0.993,0.0,0.0,-0.427
2714776253420,2714774253420,2714.77625342,2714.77425342,-0.112,0.058,0.993,0.0,0.0,-0.427
2714786649459,2714784649459,2714.786649459,2714.784649459,-0.112,0.058,0.993,0.0,0.0,-0.427
2714813121676,2714811121676,2714.813121676,2714.811121676,-0.112,0.058,0.993,0.0,0.0,-0.427
2714823278259,2714821278259,2714.823278259,2714.821278259,-0.112,0.058,0.993,0.0,0.0,-0.427
2714833510092,2714831510092,2714.833510092,2714.831510092,-0.112,0.058,0.993,0.0,0.0,-0.427
2714843776340,2714841776340,2714.84377634,2714.84177634,-0.112,0.058,0.993,0.0,0.0,-0.427
2714853975215,2714851975215,2714.853975215,2714.851975215,-0.112,0.058,0.993,0.0,0.0,-0.427
2714864083674,2714862083674,2714.864083674,2714.862083674,-0.112,0.058,0.993,0.0,0.0,-0.427
2714874394839,2714872394839,2714.874394839,2714.872394839,-0.112,0.058,0.993,0.0,0.0,0.0
2714884576214,2714882576214,2714.884576214,2714.882576214,-0.112,0.058,0.993,0.0,0.0,-0.427
2714894787338,2714892787338,2714.894787338,2714.892787338,-0.112,0.058,0.993,0.0,0.0,-0.427
2714905011879,2714903011879,2714.905011879,2714.903011879,-0.112,0.058,0.993,0.0,0.0,-0.427
2714915406460,2714913406460,2714.91540646,2714.91340646,-0.112,0.058,0.993,0.0,0.0,0.0
2714925654042,2714923654042,2714.925654042,2714.923654042,-0.112,0.058,0.993,0.0,0.0,-0.427
2714935877125,2714933877125,2714.935877125,2714.933877125,-0.112,0.058,0.993,0.0,0.0,-0.427
2714952406255,2714950406255,2714.952406255,2714.950406255,-0.112,0.058,0.993,0.0,0.0,-0.427
2714956716743,2714954716743,2714.956716743,2714.954716743,-0.112,0.058,0.993,0.0,0.0,-0.427
2714966756662,2714964756662,2714.966756662,2714.964756662,-0.112,0.058,0.993,0.0,0.0,-0.427
2714976856662,2714974856662,2714.976856662,2714.974856662,-0.112,0.058,0.993,0.0,0.0,-0.427
2714986876748,2714984876748,2714.986876748,2714.984876748,-0.112,0.058,0.993,0.0,0.0,-0.427
2714997217954,2714995217954,2714.997217954,2714.995217954,-0.112,0.058,0.993,0.0,0.0,-0.427
2715007563535,2715005563535,2715.007563535,2715.005563535,-0.112,0.058,0.993,0.0,0.0,-0.427
2715017792159,2715015792159,2715.017792159,2715.015792159,-0.112,0.058,0.993,0.0,0.0,-0.427
2715028042075,2715026042075,2715.028042075,2715.026042075,-0.112,0.058,0.993,0.0,0.0,-0.427
2715043194847,2715041194847,2715.043194847,2715.041194847,-0.113,0.058,0.993,0.0,0.0,-0.427
2715048786028,2715046786028,2715.048786028,2715.046786028,-0.113,0.058,0.993,0.0,0.0,-0.427
2715058629949,2715056629949,2715.058629949,2715.056629949,-0.113,0.058,0.993,0.0,0.0,-0.427
2715068791782,2715066791782,2715.068791782,2715.066791782,-0.113,0.058,0.993,0.0,0.0,-0.427
2715079112864,2715077112864,2715.079112864,2715.077112864,-0.113,0.058,0.993,0.0,0.0,-0.427
2715089288697,2715087288697,2715.089288697,2715.087288697,-0.113,0.058,0.993,0.0,0.0,-0.427
2715099540363,2715097540363,2715.099540363,2715.097540363,-0.113,0.058,0.993,0.0,0.0,-0.427
2715109677113,2715107677113,2715.109677113,2715.107677113,-0.113,0.058,0.993,0.0,0.0,-0.427
2715119987111,2715117987111,2715.119987111,2715.117987111,-0.113,0.058,0.993,0.0,0.0,-0.427
2715130164694,2715128164694,2715.130164694,2715.128164694,-0.113,0.058,0.993,0.0,0.0,-0.427
2715140387194,2715138387194,2715.140387194,2715.138387194,-0.113,0.058,0.993,0.0,0.0,-0.427
2715150781191,2715148781191,2715.150781191,2715.148781191,-0.113,0.058,0.993,0.0,0.0,-0.427
2715160829859,2715158829859,2715.160829859,2715.158829859,-0.113,0.058,0.993,0.0,0.0,-0.427
2715171066941,2715169066941,2715.171066941,2715.169066941,-0.113,0.058,0.993,0.0,0.0,-0.427
2715181271066,2715179271066,2715.181271066,2715.179271066,-0.113,0.058,0.993,0.0,0.0,0.0
2715191489774,2715189489774,2715.191489774,2715.189489774,-0.113,0.058,0.993,0.0,0.0,-0.427
2715201754564,2715199754564,2715.201754564,2715.199754564,-0.113,0.058,0.993,0.0,0.0,-0.427
2715211963064,2715209963064,2715.211963064,2715.209963064,-0.113,0.058,0.993,0.0,0.0,-0.427
2715222329353,2715220329353,2715.222329353,2715.220329353,-0.113,0.058,0.993,0.0,0.0,-0.427
2715232546311,2715230546311,2715.232546311,2715.230546311,-0.113,0.058,0.993,0.0,0.0,-0.427
2715242774643,2715240774643,2715.242774643,2715.240774643,-0.113,0.058,0.993,0.0,0.0,-0.427
