EstS,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Temperature,FrameType
2617.493546594,-0.111,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2617.503567846,-0.111,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2617.51382797,-0.111,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2617.523908137,-0.112,0.058,0.994,0.0,0.0,-0.061,0.0,N/A
2617.533897598,-0.112,0.058,0.994,0.0,0.0,-0.061,0.0,N/A
2617.543950349,-0.112,0.058,0.994,0.0,0.0,-0.061,0.0,N/A
2617.553963143,-0.112,0.058,0.994,0.0,0.0,-0.061,0.0,N/A
2617.564161142,-0.112,0.058,0.994,0.0,0.0,-0.061,0.0,N/A
2617.574222935,-0.112,0.058,0.994,0.0,0.0,-0.061,0.0,N/A
2617.584321186,-0.112,0.058,0.994,0.0,0.0,-0.061,0.0,N/A
2617.59435498,-0.112,0.058,0.994,0.0,0.0,0.0,0.0,N/A
2617.604599645,-0.112,0.058,0.994,0.0,0.0,-0.061,0.0,N/A
2617.614631689,-0.112,0.058,0.994,0.0,0.0,-0.061,0.0,N/A
2617.624699315,-0.112,0.058,0.994,0.0,0.0,-0.061,0.0,N/A
2617.634706567,-0.112,0.058,0.994,0.0,0.0,-0.061,0.0,N/A
2617.644735985,-0.112,0.058,0.994,0.0,0.0,-0.061,0.0,N/A
2617.655031109,-0.112,0.058,0.994,0.0,0.0,-0.061,0.0,N/A
2617.665070735,-0.112,0.058,0.994,0.0,0.0,-0.061,0.0,N/A
2617.675298193,-0.112,0.058,0.994,0.0,0.0,-0.061,0.0,N/A
2617.685314778,-0.112,0.058,0.994,0.0,0.0,-0.061,0.0,N/A
2617.695373363,-0.112,0.058,0.994,0.0,0.0,-0.061,0.0,N/A
2617.705410364,-0.112,0.058,0.994,0.0,0.0,-0.061,0.0,N/A
2617.715431908,-0.112,0.058,0.994,0.0,0.0,0.0,0.0,N/A
2617.725517325,-0.112,0.058,0.994,0.0,0.0,-0.061,0.0,N/A
2617.735755574,-0.112,0.058,0.994,0.0,0.0,-0.061,0.0,N/A
2617.745794618,-0.112,0.058,0.994,0.0,0.0,-0.061,0.0,N/A
2617.755885577,-0.112,0.058,0.994,0.0,0.0,-0.061,0.0,N/A
2617.765889621,-0.112,0.058,0.994,0.0,0.0,-0.061,0.0,N/A
2617.776122911,-0.113,0.058,0.994,0.0,0.0,-0.061,0.0,N/A
2617.786172746,-0.113,0.058,0.994,0.0,0.0,-0.061,0.0,N/A
2617.796201873,-0.113,0.058,0.994,0.0,0.0,-0.061,0.0,N/A
2617.806427289,-0.113,0.058,0.994,0.0,0.0,-0.061,0.0,N/A
2617.81651329,-0.113,0.058,0.994,0.0,0.0,-0.061,0.0,N/A
2617.826545042,-0.113,0.058,0.994,0.0,0.0,-0.061,0.0,N/A
2617.836572418,-0.113,0.058,0.994,0.0,0.0,-0.061,0.0,N/A
2617.84662342,-0.113,0.058,0.994,0.0,0.0,-0.061,0.0,N/A
2617.856885585,-0.113,0.058,0.994,0.0,0.0,-0.061,0.0,N/A
2617.866895754,-0.113,0.058,0.994,0.0,0.0,-0.061,0.0,N/A
2617.876940047,-0.113,0.058,0.994,0.0,0.0,-0.061,0.0,N/A
2617.887058714,-0.113,0.058,0.994,0.0,0.0,-0.061,0.0,N/A
2617.897069175,-0.113,0.058,0.994,0.0,0.0,-0.061,0.0,N/A
2617.907266591,-0.113,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2617.917319051,-0.113,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2617.92738026,-0.113,0.058,0.993,0.0,0.0,0.0,0.0,N/A
2617.937611509,-0.113,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2617.947643553,-0.113,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2617.957882094,-0.113,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2617.967993178,-0.113,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2617.977973013,-0.113,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2617.988232262,-0.113,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2617.998440178,-0.113,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2618.00863672,-0.113,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2618.018853386,-0.113,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2618.029140051,-0.113,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2618.039333967,-0.113,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2618.04957455,-0.113,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2618.060044088,-0.113,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2618.071971066,-0.113,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2618.083945002,-0.113,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2618.09344251,-0.113,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2618.103749467,-0.113,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2618.114084256,-0.113,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2618.124524628,-0.113,0.058,0.993,0.0,0.0,0.0,0.0,N/A
2618.134901709,-0.113,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2618.145459329,-0.113,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2618.155665787,-0.113,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2618.165904036,-0.113,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2618.176110494,-0.113,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2618.186326577,-0.113,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2618.196540909,-0.113,0.058,0.993,0.0,0.0,0.0,0.0,N/A
2618.206594244,-0.113,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2618.216983575,-0.113,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2618.227446696,-0.113,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2618.242360013,-0.113,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2618.252037102,-0.113,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2618.262294893,-0.113,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2618.272512142,-0.113,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2618.282715683,-0.113,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2618.293105014,-0.113,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2618.30332518,-0.113,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2618.313543888,-0.113,0.058,0.993,0.0,0.0,0.0,0.0,N/A
2618.323798178,-0.113,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2618.334041677,-0.113,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2618.344248718,-0.113,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2618.354457218,-0.113,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2618.365070546,-0.113,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2618.377088523,-0.113,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2618.387231982,-0.113,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2618.397504064,-0.113,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2618.407703813,-0.113,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2618.417950812,-0.113,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2618.428151729,-0.112,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2618.438835931,-0.112,0.058,0.993,0.0,0.0,0.0,0.0,N/A
2618.448789225,-0.113,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2618.458909642,-0.113,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2618.469070017,-0.113,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2618.479316433,-0.113,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2618.489598431,-0.113,0.058,0.993,0.0,0.0,0.0,0.0,N/A
2618.499702224,-0.113,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2618.509985972,-0.113,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2618.520034641,-0.112,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2618.530247807,-0.112,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2618.540295308,-0.112,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2618.550327643,-0.112,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2618.560412477,-0.112,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2618.570446854,-0.112,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2618.580657104,-0.112,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2618.590730563,-0.112,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2618.60075969,-0.112,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2618.610808941,-0.112,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2618.621046024,-0.112,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2618.631082734,-0.112,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2618.641154735,-0.112,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2618.651229361,-0.112,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2618.661221738,-0.112,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2618.67149382,-0.112,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2618.68152178,-0.112,0.058,0.993,0.0,0.0,0.0,0.0,N/A
2618.691546824,-0.112,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2618.701639824,-0.112,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2618.711698701,-0.112,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2618.721937533,-0.112,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2618.731962868,-0.112,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2618.742012411,-0.112,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2618.752068371,-0.112,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2618.762116164,-0.112,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2618.772169791,-0.112,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2618.782425248,-0.112,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2618.792464583,-0.112,0.058,0.994,0.0,0.0,0.0,0.0,N/A
2618.802827372,-0.112,0.058,0.994,0.0,0.0,-0.061,0.0,N/A
2618.812935248,-0.112,0.058,0.994,0.0,0.0,-0.061,0.0,N/A
2618.823306495,-0.112,0.058,0.994,0.0,0.0,-0.061,0.0,N/A
2618.833503037,-0.112,0.058,0.994,0.0,0.0,-0.061,0.0,N/A
2618.84370337,-0.112,0.058,0.994,0.0,0.0,-0.061,0.0,N/A
2618.853936952,-0.112,0.058,0.994,0.0,0.0,-0.061,0.0,N/A
2618.864150702,-0.112,0.058,0.994,0.0,0.0,-0.061,0.0,N/A
2618.874376992,-0.112,0.058,0.994,0.0,0.0,-0.061,0.0,N/A
2618.884593367,-0.112,0.058,0.994,0.0,0.0,-0.061,0.0,N/A
2618.894844741,-0.112,0.058,0.994,0.0,0.0,-0.061,0.0,N/A
2618.905039532,-0.112,0.058,0.994,0.0,0.0,-0.061,0.0,N/A
2618.915411071,-0.112,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2618.925502031,-0.112,0.058,0.993,0.0,0.0,0.0,0.0,N/A
2618.935695655,-0.112,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2618.945934196,-0.112,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2618.956130737,-0.112,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2618.966385611,-0.112,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2618.977086146,-0.112,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2618.987306604,-0.112,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2618.997003235,-0.112,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2619.007228942,-0.112,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2619.017508899,-0.112,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2619.027696108,-0.112,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2619.038075813,-0.112,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2619.048479435,-0.112,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2619.058720601,-0.112,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2619.06908864,-0.112,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2619.079472138,-0.112,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2619.089928259,-0.112,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2619.106828676,-0.112,0.058,0.993,0.0,0.0,0.0,0.0,N/A
2619.113552094,-0.112,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2619.121821034,-0.112,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2619.131948742,-0.112,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2619.141962703,-0.112,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2619.152219618,-0.112,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2619.162402743,-0.112,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2619.172641867,-0.113,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2619.182920074,-0.113,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2619.193090074,-0.113,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2619.203304407,-0.113,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2619.213513781,-0.113,0.058,0.993,0.0,0.0,0.0,0.0,N/A
2619.223732489,-0.113,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2619.233948572,-0.113,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2619.244541775,-0.113,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2619.257031955,-0.113,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2619.264532946,-0.113,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2619.274884943,-0.113,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2619.285069818,-0.113,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2619.295313901,-0.113,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2619.305539608,-0.113,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2619.3157239,-0.113,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2619.326138022,-0.113,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2619.336392896,-0.113,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2619.346409189,-0.113,0.058,0.993,0.0,0.0,0.0,0.0,N/A
2619.356636063,-0.113,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2619.366918354,-0.113,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2619.377025063,-0.113,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2619.387292186,-0.113,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2619.397560769,-0.113,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2619.407795809,-0.113,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2619.418138182,-0.113,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2619.428696386,-0.113,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2619.441488437,-0.113,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2619.449183384,-0.113,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2619.459321009,-0.113,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2619.469483134,-0.113,0.058,0.993,0.0,0.0,0.0,0.0,N/A
2619.479676176,-0.113,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2619.489941841,-0.113,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2619.500621668,-0.113,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2619.513901963,-0.113,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2619.52257369,-0.113,0.058,0.993,0.0,0.0,0.0,0.0,N/A
2619.532664358,-0.113,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2619.542955398,-0.113,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2619.553117523,-0.113,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2619.563334772,-0.113,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2619.573547355,-0.113,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2619.583759063,-0.113,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2619.593882688,-0.113,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2619.60405648,-0.113,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2619.614281896,-0.113,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2619.624639727,-0.113,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2619.634883226,-0.113,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2619.645196432,-0.113,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2619.65542389,-0.113,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2619.665640264,-0.113,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2619.675826014,-0.113,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2619.686057847,-0.113,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2619.696303971,-0.113,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2619.706563803,-0.113,0.058,0.993,0.0,0.0,0.0,0.0,N/A
2619.716750719,-0.113,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2619.728011248,-0.113,0.058,0.993,0.0,0.0,0.0,0.0,N/A
2619.73771342,-0.113,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2619.747985794,-0.113,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2619.758206251,-0.113,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2619.768422042,-0.113,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2619.7786635,-0.113,0.058,0.993,0.0,0.0,0.0,0.0,N/A
2619.788912832,-0.113,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2619.799076999,-0.113,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2619.80929454,-0.113,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2619.819332125,-0.113,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2619.82975908,-0.113,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2619.839982454,-0.113,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2619.850185121,-0.113,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2619.860416078,-0.113,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2619.870619619,-0.113,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2619.880840369,-0.113,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2619.891253032,-0.113,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2619.90147874,-0.113,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2619.911679364,-0.113,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2619.921935988,-0.113,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2619.932119988,-0.112,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2619.942345696,-0.112,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2619.952569653,-0.112,0.058,0.993,0.0,0.0,0.0,0.0,N/A
2619.962791861,-0.112,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2619.973000652,-0.112,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2619.983053695,-0.112,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2619.993289319,-0.112,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2620.003496944,-0.112,0.058,0.993,0.0,0.0,0.0,0.0,N/A
2620.013722652,-0.112,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2620.023899943,-0.112,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2620.03408336,-0.112,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2620.044289817,-0.112,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2620.054538858,-0.112,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2620.064822315,-0.112,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2620.075053856,-0.112,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2620.085287147,-0.112,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2620.095502938,-0.112,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2620.105914143,-0.112,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2620.115935103,-0.112,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2620.126328517,-0.112,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2620.136378935,-0.112,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2620.146635559,-0.112,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2620.156824226,-0.112,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2620.167019017,-0.112,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2620.177272432,-0.112,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2620.187541598,-0.112,0.058,0.993,0.0,0.0,0.0,0.0,N/A
2620.197716556,-0.112,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2620.208154303,-0.112,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2620.223343241,-0.112,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2620.232907165,-0.112,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2620.243194122,-0.112,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2620.253407288,-0.112,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2620.263618121,-0.112,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2620.273850828,-0.112,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2620.283954038,-0.112,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2620.294250911,-0.112,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2620.304470202,-0.112,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2620.314713118,-0.112,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2620.324949325,-0.112,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2620.33500791,-0.112,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2620.345076994,-0.112,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2620.355286661,-0.112,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2620.365325412,-0.112,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2620.375371164,-0.112,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2620.385422748,-0.112,0.058,0.993,0.0,0.0,0.0,0.0,N/A
2620.395667997,-0.112,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2620.405713166,-0.112,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2620.415748709,-0.112,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2620.425795627,-0.112,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2620.435867337,-0.112,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2620.446091586,-0.112,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2620.456123338,-0.112,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2620.466162964,-0.112,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2620.476438838,-0.112,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2620.486439673,-0.112,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2620.496656339,-0.112,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2620.506744965,-0.112,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2620.516807341,-0.112,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2620.526926592,-0.112,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2620.536907886,-0.112,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2620.546970554,-0.112,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2620.557083096,-0.112,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2620.567454052,-0.113,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2620.577772217,-0.113,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2620.588789206,-0.113,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2620.601356385,-0.113,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2620.608951875,-0.113,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2620.619172916,-0.113,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2620.629390457,-0.113,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2620.639577374,-0.113,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2620.649787915,-0.113,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2620.660036956,-0.113,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2620.670191497,-0.113,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2620.680411955,-0.113,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2620.690813827,-0.113,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2620.701023202,-0.113,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2620.711632446,-0.113,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2620.7235568,-0.113,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2620.731562368,-0.113,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2620.741814908,-0.113,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2620.752066574,-0.113,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2620.762427905,-0.113,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2620.772659154,-0.113,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2620.782904987,-0.113,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2620.793130111,-0.113,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2620.803338027,-0.113,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2620.813706066,-0.113,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2620.823957149,-0.113,0.057,0.993,0.0,0.0,-0.061,0.0,N/A
2620.834184023,-0.113,0.057,0.993,0.0,0.0,-0.061,0.0,N/A
2620.844199441,-0.113,0.057,0.993,0.0,0.0,-0.061,0.0,N/A
2620.854430399,-0.113,0.057,0.993,0.0,0.0,-0.061,0.0,N/A
2620.864506483,-0.113,0.057,0.993,0.0,0.0,-0.061,0.0,N/A
2620.87454086,-0.113,0.057,0.993,0.0,0.0,0.0,0.0,N/A
2620.884566195,-0.113,0.057,0.993,0.0,0.0,-0.061,0.0,N/A
2620.894785486,-0.113,0.057,0.993,0.0,0.0,-0.061,0.0,N/A
2620.904905612,-0.113,0.057,0.993,0.0,0.0,-0.061,0.0,N/A
2620.914900322,-0.113,0.057,0.993,0.0,0.0,-0.061,0.0,N/A
2620.924974365,-0.113,0.057,0.993,0.0,0.0,-0.061,0.0,N/A
2620.935160698,-0.113,0.057,0.993,0.0,0.0,-0.061,0.0,N/A
2620.945200616,-0.113,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2620.955277576,-0.113,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2620.965326536,-0.113,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
2620.97552716,-0.113,0.058,0.993,0.0,0.0,-0.061,0.0,N/A
